Ano,Dia Juliano,Hora,Temp. Interna (ºC),Pressão Atmosfé-rica    (hPa),Temp. do Ar 2m     (ºC),Umidade Relativa do Ar 2m (%),Temp. Máxima do Ar  2m (ºC),Temp. Mínima do Ar  2m (ºC),Velocidade do Vento 10m      (m/s),Direção do Vento 10m (graus),Velocidade do Vento Máxima (m/s)       ,Direção da Velocidade do  Vento Máxima (graus),Precipitação Pluviométrica (mm),Radiação Solar Total (kJ/m2),Nivel de água    (m),Temp. do  Solo 10cm (ºC),Temp. do Solo 20 cm (ºC),Temp. do Solo 50 cm (ºC),Umidade do Solo (%),Fluxo de calor no Solo (kJ/m2),Bateria (volts),Corrente do Painel Solar  (mA),Código II,,,,,,,,,,,,,
2013,102,200,26.98,1007.1,28.42,82.1,28.53,28.33,2.131,121.3,3.089,122,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.4,201,,,,,,,,,,,,,
2013,102,300,26.6,1006.8,28.03,83,28.49,27.98,2.243,129.8,3.213,114.8,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.2,201,,,,,,,,,,,,,
2013,102,400,26.13,1007,26.87,89.4,28.03,26.87,1.607,175.7,2.309,146.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-114.6,201,,,,,,,,,,,,,
2013,102,500,25.29,1007.2,26.43,91.4,26.87,26.4,1.631,197.9,2.334,205.6,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-101.5,201,,,,,,,,,,,,,
2013,102,600,24.94,1007.9,26.52,90.4,26.52,26.15,1.577,188.8,2.043,207,0,28.657,0,-6999,-6999,-6999,-6999,-6999,-0.003,-83.2,201,,,,,,,,,,,,,
2013,102,700,26.28,1008.7,26.7,89.5,26.97,26.5,2.237,185.1,3.327,203.7,0,203.02,0,-6999,-6999,-6999,-6999,-6999,-0.003,-54.53,201,,,,,,,,,,,,,
2013,102,800,31.83,1009.2,29.62,74.5,29.99,26.71,2.694,158.4,4.442,155.7,0,1468.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,-22.82,201,,,,,,,,,,,,,
2013,102,900,34.47,1008.9,30.51,68.35,31.07,29.56,4.295,148,5.882,124.2,0,1908,0,-6999,-6999,-6999,-6999,-6999,-0.003,98.6,201,,,,,,,,,,,,,
2013,102,1000,35.17,1008.7,32.53,59.5,32.53,30.17,5.44,135.1,8.51,129.6,0,2518.4,0,-6999,-6999,-6999,-6999,-6999,-0.003,232,201,,,,,,,,,,,,,
2013,102,1100,35.64,1008.4,32.1,58.17,32.62,31.74,7.09,122.9,8.87,111.6,0,3689.3,0,-6999,-6999,-6999,-6999,-6999,-0.003,139.1,201,,,,,,,,,,,,,
2013,102,1200,36.11,1007.9,32.22,57.62,33,31.93,7.11,116.4,9.23,94.9,0,3662.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,101.4,201,,,,,,,,,,,,,
2013,102,1300,37.15,1006.7,32.15,59.2,32.87,31.72,6.227,121,8.11,116.7,0,3294.1,0,-6999,-6999,-6999,-6999,-6999,-0.003,168.5,201,,,,,,,,,,,,,
2013,102,1400,38.24,1006,32.06,58.43,32.85,31.72,5.88,113.4,7.29,104.5,0,3013.3,0,-6999,-6999,-6999,-6999,-6999,-0.003,333.6,201,,,,,,,,,,,,,
2013,102,1500,39.01,1005.8,31.76,59.87,32.32,31.38,5.835,120.8,7.65,119.3,0,2396,0,-6999,-6999,-6999,-6999,-6999,-0.003,-77.4,201,,,,,,,,,,,,,
2013,102,1600,38.74,1005.6,30.98,64.1,31.9,30.94,5.303,108.1,6.451,110.1,0,1585.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,31.17,201,,,,,,,,,,,,,
2013,102,1700,36.91,1005.8,29.81,66.92,31.03,29.81,4.445,88.2,5.726,82.8,0,688.01,0,-6999,-6999,-6999,-6999,-6999,-0.003,12.72,201,,,,,,,,,,,,,
2013,102,1800,31.19,1006.4,29.03,73,29.89,28.98,3.278,93.1,4.735,87.4,0,69.681,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98,201,,,,,,,,,,,,,
2013,102,1900,28.47,1007,28.69,77.1,28.99,28.63,2.475,95.6,3.73,93.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.6,201,,,,,,,,,,,,,
2013,102,2000,27.83,1007.9,28.73,77,28.92,28.69,3.114,89.3,3.795,102.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.7,201,,,,,,,,,,,,,
2013,102,2100,27.54,1008.7,28.66,78.2,28.8,28.55,2.893,93.1,3.915,96.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-121.6,201,,,,,,,,,,,,,
2013,102,2200,27.59,1009,28.65,78.6,28.95,28.62,3.525,92.2,4.637,108.4,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.9,201,,,,,,,,,,,,,
2013,102,2300,27.27,1008.6,28.68,78.4,28.71,28.42,2.821,96.6,4.186,102.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-95.9,201,,,,,,,,,,,,,
2013,102,2400,27.09,1008.3,28.25,80.6,28.69,28.24,2.778,107.3,4.101,85.4,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.1,201,,,,,,,,,,,,,
2013,103,100,26.82,1007.4,28.07,82,28.39,28.07,2.544,118.5,3.492,121,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.5,201,,,,,,,,,,,,,
2013,103,200,26.58,1006.8,28.2,79.5,28.29,27.9,2.533,126.8,3.778,120.8,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.9,201,,,,,,,,,,,,,
2013,103,300,26.36,1006.4,28.11,77.4,28.29,27.84,2.592,126.5,4.191,118,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-101,201,,,,,,,,,,,,,
2013,103,400,26.3,1006.3,27.75,79.9,28.1,27.75,2.731,136.2,3.49,154,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.1,201,,,,,,,,,,,,,
2013,103,500,25.37,1006.3,25.99,89.4,27.96,25.99,1.677,162.1,3.597,144.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99,201,,,,,,,,,,,,,
2013,103,600,24.49,1007,26,89.9,26,25.78,1.407,194.1,1.856,164,0,22.269,0,-6999,-6999,-6999,-6999,-6999,-0.003,-91.1,201,,,,,,,,,,,,,
2013,103,700,28.59,1007.4,28.62,79.9,28.62,25.99,1.182,187.3,2.114,195.7,0,598.33,0,-6999,-6999,-6999,-6999,-6999,-0.003,-41.47,201,,,,,,,,,,,,,
2013,103,800,33.42,1007.7,30.39,72.1,30.78,28.41,3.238,142.1,5.974,121.6,0,1478.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,14.77,201,,,,,,,,,,,,,
2013,103,900,33.92,1008.1,31.45,66.46,31.48,29.86,5.009,128.9,6.839,115.8,0,1612.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,62.37,201,,,,,,,,,,,,,
2013,103,1000,36.08,1008.2,32.03,64.48,32.32,31.07,5.588,114.1,7.64,125.6,0,2914.1,0,-6999,-6999,-6999,-6999,-6999,-0.003,135.8,201,,,,,,,,,,,,,
2013,103,1100,36.03,1007.9,32.17,62.69,32.47,31.21,5.754,117.1,7.27,118.2,0,3235.2,0,-6999,-6999,-6999,-6999,-6999,-0.003,58.91,201,,,,,,,,,,,,,
2013,103,1200,37.1,1007.2,32.47,64.77,33.07,31.85,5.446,112.3,7.3,116.3,0,3616.7,0,-6999,-6999,-6999,-6999,-6999,-0.003,-76.1,201,,,,,,,,,,,,,
2013,103,1300,38.13,1006.5,32.73,62.65,33.49,31.71,5.854,107.7,7.47,129.2,0,3308.8,0,-6999,-6999,-6999,-6999,-6999,-0.003,-82.7,201,,,,,,,,,,,,,
2013,103,1400,38.72,1005.6,31.86,65.78,32.91,31.59,6.101,110.6,7.79,93.8,0,2783.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,-82.4,201,,,,,,,,,,,,,
2013,103,1500,38.06,1005.4,30.61,72.1,32.45,30.37,6.369,104.9,8.71,108.8,0,2040.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,-80.1,201,,,,,,,,,,,,,
2013,103,2100,27.04,1007.4,28.35,77.3,28.6,28.17,2.701,101.9,3.504,87.4,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.3,201,,,,,,,,,,,,,
2013,103,2200,26.58,1007.5,28.04,75.6,28.34,27.98,2.301,104.2,3.449,91.3,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.8,201,,,,,,,,,,,,,
2013,103,2300,26.12,1007.2,27.73,76.2,28.05,27.64,1.849,105.7,2.587,115.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.2,201,,,,,,,,,,,,,
2013,103,2400,25.59,1006.7,27.29,77,27.78,27.28,1.659,117.5,2.086,123.8,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.7,201,,,,,,,,,,,,,
2013,104,100,24.74,1006.1,25.84,86.6,27.27,25.84,1.266,186.4,1.578,144.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-101.4,201,,,,,,,,,,,,,
2013,104,200,24,1005.6,25.66,88.7,25.87,25.57,1.274,226,1.751,217,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-100,201,,,,,,,,,,,,,
2013,104,300,24.02,1005.7,25.74,88.2,26.09,25.58,1.379,233.2,1.788,232.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-103.1,201,,,,,,,,,,,,,
2013,104,400,23.53,1005.6,25.11,91,25.78,25.1,1.232,218.1,1.748,238.3,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.006,-98.2,201,,,,,,,,,,,,,
2013,104,500,23.19,1006.1,25.13,92.1,25.24,25,1.402,204.7,1.889,195.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-107.6,201,,,,,,,,,,,,,
2013,104,600,23.23,1006.7,25.43,90.9,25.54,25.17,1.442,201.3,2.204,213.7,0,15.409,0,-6999,-6999,-6999,-6999,-6999,-0.006,-86.2,201,,,,,,,,,,,,,
2013,104,700,26.55,1007.7,27.93,81.3,28.09,25.41,1.489,187.5,2.302,219.5,0,460.68,0,-6999,-6999,-6999,-6999,-6999,-0.003,-62.67,201,,,,,,,,,,,,,
2013,104,800,32.89,1008.1,29.82,69.66,29.98,27.67,2.219,162.6,4.008,143.8,0,1539.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,-34.8,201,,,,,,,,,,,,,
2013,104,900,34.86,1008.5,30.37,67.19,30.71,29.62,3.474,132.3,5.418,132.7,0,1865.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,178,201,,,,,,,,,,,,,
2013,104,1000,35.98,1008.6,31.75,60.06,32.11,29.93,4.105,125.4,5.691,131.8,0,2585.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,242,201,,,,,,,,,,,,,
2013,104,1100,37.5,1007.8,32.72,57.34,33.14,31.84,4.307,106.3,5.839,82.2,0,3772.7,0,-6999,-6999,-6999,-6999,-6999,-0.003,150.7,201,,,,,,,,,,,,,
2013,104,1200,38.15,1006.8,32.75,57.73,33.25,32.03,4.028,110.1,5.624,96,0,3652.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,134.3,201,,,,,,,,,,,,,
2013,104,1300,39.23,1005.9,32.79,58.53,33.51,32.22,4.584,97.5,6.117,81.5,0,3447.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,18.54,201,,,,,,,,,,,,,
2013,104,1400,39.99,1005.4,32.46,59.96,33.08,31.94,4.701,104.4,6.621,102.5,0,3012.8,0,-6999,-6999,-6999,-6999,-6999,-0.003,45.77,201,,,,,,,,,,,,,
2013,104,1500,39.99,1005.1,31.9,63.61,32.74,31.42,5.125,97.6,6.586,99.8,0,2366.3,0,-6999,-6999,-6999,-6999,-6999,-0.003,80.1,201,,,,,,,,,,,,,
2013,104,1600,39.23,1005.4,30.79,65.29,32.16,30.78,5.032,114.1,6.734,127.3,0,1548.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,84.4,201,,,,,,,,,,,,,
2013,104,1700,36.8,1005.9,29.7,71.3,31.09,29.7,4.768,111.6,6.085,117.1,0,689.43,0,-6999,-6999,-6999,-6999,-6999,-0.003,-23.3,201,,,,,,,,,,,,,
2013,104,1800,31.1,1006.5,28.81,71.8,29.79,28.81,4.193,100.6,5.937,100,0,76.477,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.9,201,,,,,,,,,,,,,
2013,104,1900,28.32,1006.9,28.42,72.9,28.77,28.31,3.252,87.2,4.75,102.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-96.7,201,,,,,,,,,,,,,
2013,104,2000,27.36,1007.5,28.3,71.4,28.55,28.24,2.78,88.2,3.587,81.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.6,201,,,,,,,,,,,,,
2013,104,2100,26.78,1008.1,28.28,73.8,28.45,28.1,2.42,87.5,3.216,92.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.7,201,,,,,,,,,,,,,
2013,104,2200,26.64,1008.5,28.16,79.9,28.43,28.12,2.61,89.7,3.427,79.5,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-123.1,201,,,,,,,,,,,,,
2013,104,2300,26.83,1008.8,28.32,81.9,28.34,28.06,2.482,91.7,3.514,79.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.3,201,,,,,,,,,,,,,
2013,104,2400,26.74,1008.4,28.1,84.2,28.34,28.06,2.25,91.5,3.129,101.9,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.3,201,,,,,,,,,,,,,
2013,105,100,26.67,1007.5,28.06,84.1,28.22,28.06,2.473,92.3,3.174,82.3,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.1,201,,,,,,,,,,,,,
2013,105,200,26.42,1007,27.53,85.5,28.14,27.53,2.181,99.6,3.695,85.5,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.8,201,,,,,,,,,,,,,
2013,105,300,25.76,1006.8,26.59,90.2,27.45,26.59,0.75,127.7,1.909,128.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.5,201,,,,,,,,,,,,,
2013,105,400,25.06,1006.9,26.4,91.5,26.67,26.38,0.976,212,1.239,216.5,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.2,201,,,,,,,,,,,,,
2013,105,500,24.61,1007.2,26.01,93.5,26.6,25.94,1.043,187.5,1.44,177.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.6,201,,,,,,,,,,,,,
2013,105,600,24.31,1007.4,25.91,94.6,26.03,25.77,0.864,185.6,1.385,190.8,0,18.572,0,-6999,-6999,-6999,-6999,-6999,-0.003,-87.1,201,,,,,,,,,,,,,
2013,105,700,25.95,1008.3,27.58,89.4,27.58,25.91,1.207,210.4,1.715,237.4,0,277.43,0,-6999,-6999,-6999,-6999,-6999,-0.003,15.11,201,,,,,,,,,,,,,
2013,105,800,33.2,1008.6,29.47,79.6,30.11,27.56,1.767,182.6,2.708,139.7,0,1363.3,0,-6999,-6999,-6999,-6999,-6999,-0.003,-16.09,201,,,,,,,,,,,,,
2013,105,900,35,1008.7,31.33,68.35,31.33,29.35,2.826,133.6,5.999,86.8,0,1685.7,0,-6999,-6999,-6999,-6999,-6999,-0.003,172.6,201,,,,,,,,,,,,,
2013,105,1000,36.9,1008.6,32.43,59.95,32.43,31.22,4.311,95.8,5.984,79.5,0,3133.3,0,-6999,-6999,-6999,-6999,-6999,-0.003,258.3,201,,,,,,,,,,,,,
2013,105,1100,37.34,1008.2,32.94,60.48,33.54,31.86,3.823,110.1,5.927,109.6,0,3233.7,0,-6999,-6999,-6999,-6999,-6999,-0.003,81.3,201,,,,,,,,,,,,,
2013,105,1200,38.25,1007.5,32.96,56.13,33.37,32.33,4.488,94.9,6.167,110,0,3551.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,-3.117,201,,,,,,,,,,,,,
2013,105,1300,38.83,1006.5,33.07,61,33.45,32.11,4.609,91.3,6.05,75.4,0,3009.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,127.2,201,,,,,,,,,,,,,
2013,105,1400,39.45,1005.7,32.09,65.02,33.19,32.02,5.578,83.3,7.95,90,0,2821.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,101.1,201,,,,,,,,,,,,,
2013,105,1500,39.63,1005.4,31.75,65.59,32.66,31.05,5.221,86.8,6.355,80.3,0,2219.2,0,-6999,-6999,-6999,-6999,-6999,-0.003,-85.5,201,,,,,,,,,,,,,
2013,105,1600,37.33,1005.3,30.35,67.62,32.12,30.32,4.946,84.7,6.378,97.3,0,1239.8,0,-6999,-6999,-6999,-6999,-6999,-0.003,-1.559,201,,,,,,,,,,,,,
2013,105,1700,31.96,1005.7,29.82,75.3,30.33,29.73,4.107,85.4,5.601,85.4,0,273.12,0,-6999,-6999,-6999,-6999,-6999,-0.003,-54,201,,,,,,,,,,,,,
2013,105,1800,29.96,1006.1,29.38,76.4,29.83,29.28,3.062,49.16,4.399,44.58,0,45.313,0,-6999,-6999,-6999,-6999,-6999,-0.003,-104.6,201,,,,,,,,,,,,,
2013,105,1900,29.01,1006.8,29.3,78.8,29.39,29.2,2.767,42,3.995,43.59,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-96.1,201,,,,,,,,,,,,,
2013,105,2000,28.35,1007.4,28.96,80.2,29.27,28.89,3.557,45.69,4.824,54.75,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98,201,,,,,,,,,,,,,
2013,105,2100,28.04,1007.8,28.99,78.3,29.03,28.9,3.304,41.11,4.1,39.68,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.3,201,,,,,,,,,,,,,
2013,105,2200,27.82,1007.6,28.76,80.4,29.03,28.75,3.168,45.07,4.551,33.04,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.6,201,,,,,,,,,,,,,
2013,105,2300,27.53,1007.9,28.75,79.6,28.81,28.55,2.948,46.48,4.241,52.48,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-103.3,201,,,,,,,,,,,,,
2013,105,2400,27.38,1007.4,28.55,81,28.81,28.52,2.447,46.99,3.379,56.21,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.4,201,,,,,,,,,,,,,
2013,106,100,27.03,1006.9,28.31,81.6,28.53,28.25,2.008,39.24,3.244,62.41,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.4,201,,,,,,,,,,,,,
2013,106,200,26.96,1006.5,28.3,82.1,28.47,28.21,1.854,51.98,3.093,59.3,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.4,201,,,,,,,,,,,,,
2013,106,300,27.02,1006.5,28.28,81.7,28.58,28.27,2.22,50.21,3.289,38.31,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.6,201,,,,,,,,,,,,,
2013,106,400,26.55,1006.8,27.9,82.7,28.4,27.9,1.824,88.1,3.136,76.1,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.7,201,,,,,,,,,,,,,
2013,106,500,26.05,1006.7,27.5,86.5,27.91,27.4,1.337,74,1.73,67.01,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.3,201,,,,,,,,,,,,,
2013,106,600,25.63,1007.2,27.27,88.8,27.65,26.59,0.772,112.1,1.477,109.3,0,39.685,0,-6999,-6999,-6999,-6999,-6999,-0.003,-72.9,201,,,,,,,,,,,,,
2013,106,700,30.18,1007.6,29.87,75.7,29.98,27.29,0.906,144.9,3.346,86.1,0,668.23,0,-6999,-6999,-6999,-6999,-6999,-0.003,23.89,201,,,,,,,,,,,,,
2013,106,800,33.62,1008.1,30.89,69.59,31,29.98,3.049,96.8,4.073,100.9,0,1363.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,26.02,201,,,,,,,,,,,,,
2013,106,900,35.93,1008.5,31.98,65.88,32.25,30.48,3.323,84.3,5.102,81.6,0,1963.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,162.9,201,,,,,,,,,,,,,
2013,106,1000,37.53,1008.3,32.91,61.52,33.01,30.62,4.147,55.36,6.147,88.5,0,2937,0,-6999,-6999,-6999,-6999,-6999,-0.003,125.2,201,,,,,,,,,,,,,
2013,106,1100,36.54,1007.8,32.34,63.31,32.77,31.02,3.945,59.55,5.378,75.6,0,2267.2,0,-6999,-6999,-6999,-6999,-6999,-0.003,30.68,201,,,,,,,,,,,,,
2013,106,1200,37.49,1006.8,33.09,60.83,33.25,31.47,3.704,57,5.481,69.55,0,2471.4,0,-6999,-6999,-6999,-6999,-6999,-0.003,48.57,201,,,,,,,,,,,,,
2013,106,1300,39.5,1005.8,33.01,59.5,33.8,32.25,4.741,58.56,6.225,80.8,0,3514.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,31.58,201,,,,,,,,,,,,,
2013,106,1400,40.49,1005.2,33.04,59.99,33.5,31.94,4.315,55.38,5.603,60.53,0,2951.2,0,-6999,-6999,-6999,-6999,-6999,-0.003,24.93,201,,,,,,,,,,,,,
2013,106,1500,37.72,1004.8,32.06,64.64,32.97,30.91,4.656,80.5,6.07,83.6,0,1395.1,0,-6999,-6999,-6999,-6999,-6999,-0.003,113.4,201,,,,,,,,,,,,,
2013,106,1600,39.36,1004.9,30.95,69.46,32.69,30.95,4.511,57.03,6.43,75.7,0,1539.3,0,-6999,-6999,-6999,-6999,-6999,-0.003,-7.3,201,,,,,,,,,,,,,
2013,106,1700,36.03,1004.8,30.12,68.62,31.48,30.1,4.196,57.46,6.11,59.28,0,580.14,0,-6999,-6999,-6999,-6999,-6999,-0.003,-54.48,201,,,,,,,,,,,,,
2013,106,1800,31.2,1005.6,29.33,76.9,30.14,29.33,3.708,52.63,4.685,68.66,0,51.183,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.5,201,,,,,,,,,,,,,
2013,106,1900,29.2,1006.3,29.18,78.3,29.33,29.11,2.924,52.34,4.118,52.26,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-101.6,201,,,,,,,,,,,,,
2013,106,2000,28.52,1007.1,29.15,80.4,29.23,29.01,2.858,44.89,4.186,38.73,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.2,201,,,,,,,,,,,,,
2013,106,2100,28.33,1007.6,29.01,77.8,29.34,29.01,2.949,41.04,4.963,55.26,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-95.7,201,,,,,,,,,,,,,
2013,106,2200,28.03,1008.1,28.99,77.5,29.19,28.91,2.93,40.66,4.324,40.57,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-95,201,,,,,,,,,,,,,
2013,106,2300,27.71,1007.8,28.85,78.4,29.02,28.82,2.542,41.02,3.587,44.87,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.2,201,,,,,,,,,,,,,
2013,106,2400,27.27,1007.5,28.49,79.9,28.89,28.43,2.17,42.24,3.233,31.63,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.4,201,,,,,,,,,,,,,
2013,107,100,26.74,1006.8,28.2,81.2,28.57,28.12,1.561,34.28,2.911,51.11,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.7,201,,,,,,,,,,,,,
2013,107,200,26.55,1006.6,27.75,85.7,28.31,27.7,1.011,52.08,1.951,43.23,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-98.8,201,,,,,,,,,,,,,
2013,107,300,26.06,1006.3,27.14,86.7,28.22,26.78,0.587,31.36,1.533,40.99,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-97.8,201,,,,,,,,,,,,,
2013,107,400,25.58,1006.2,26.66,90.2,27.26,26.65,0.852,256.6,1.844,269.6,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-99.5,201,,,,,,,,,,,,,
2013,107,500,25.3,1006.3,26.86,89.5,26.9,26.45,0.883,251.5,1.651,293,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.2,201,,,,,,,,,,,,,
2013,107,600,25.13,1007.2,26.35,92,26.87,26.32,0.956,236.7,1.708,258.6,0,12.893,0,-6999,-6999,-6999,-6999,-6999,-0.003,-90,201,,,,,,,,,,,,,
2013,107,700,26.52,1007.6,27.75,86.7,27.77,26.4,0.607,234.8,1.145,220.9,0,207.86,0,-6999,-6999,-6999,-6999,-6999,-0.003,-37.12,201,,,,,,,,,,,,,
2013,107,800,34.19,1008,30.62,74.5,30.64,27.78,0.842,192.4,1.938,98.3,0,1409.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,113.3,201,,,,,,,,,,,,,
2013,107,900,34.54,1008.4,31,67.77,31.69,29.9,2.182,117.6,3.49,121.5,0,1161,0,-6999,-6999,-6999,-6999,-6999,-0.003,80.3,201,,,,,,,,,,,,,
2013,107,1000,36.98,1008.2,33.18,60.99,33.18,30.66,3.396,93.1,5.206,97.4,0,2576.4,0,-6999,-6999,-6999,-6999,-6999,-0.003,107.6,201,,,,,,,,,,,,,
2013,107,1100,37.49,1007.6,32.3,64.1,33.56,31.95,4.798,94.6,5.915,83.9,0,3405.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,59.23,201,,,,,,,,,,,,,
2013,107,1200,38.52,1006.7,33.58,58.36,33.81,32.09,4.473,96.5,6.12,117.9,0,3296.6,0,-6999,-6999,-6999,-6999,-6999,-0.003,154.5,201,,,,,,,,,,,,,
2013,107,1300,36.55,1005.7,31.5,67.38,33.46,31.26,4.964,87.1,6.471,97.3,0,2085.7,0,-6999,-6999,-6999,-6999,-6999,-0.003,89.4,201,,,,,,,,,,,,,
2013,107,1400,40.41,1005.1,32.19,63.25,33.16,31.52,4.724,79.6,6.53,82.3,0,3113.5,0,-6999,-6999,-6999,-6999,-6999,-0.003,-73.1,201,,,,,,,,,,,,,
2013,107,1500,40.37,1004.6,32.51,63.59,33.32,31.6,4.484,86.9,6.951,101,0,2368.9,0,-6999,-6999,-6999,-6999,-6999,-0.003,95.6,201,,,,,,,,,,,,,
2013,107,1600,35.28,1004.7,30.2,71.4,32.42,30.2,4.783,95.4,6.197,69.21,0,948.49,0,-6999,-6999,-6999,-6999,-6999,-0.003,25.27,201,,,,,,,,,,,,,
2013,107,1700,31.67,1005.2,29.68,72.5,30.28,29.66,4.301,94.8,5.726,102.3,0,344.54,0,-6999,-6999,-6999,-6999,-6999,-0.003,-66.97,201,,,,,,,,,,,,,
2013,107,1800,29.48,1005.5,29.01,78.7,29.68,28.98,4.383,92.9,5.376,78.1,0,42.801,0,-6999,-6999,-6999,-6999,-6999,-0.003,-102,201,,,,,,,,,,,,,
2013,107,1900,28.36,1006,28.9,78.9,29.03,28.86,3.301,86.3,4.258,86,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-100.2,201,,,,,,,,,,,,,
2013,107,2000,27.86,1006.3,28.85,78.3,28.95,28.78,3.017,94.4,3.973,90.7,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-96.3,201,,,,,,,,,,,,,
2013,107,2100,27.6,1006.8,28.81,81.1,28.93,28.67,2.997,90.7,4.321,91.2,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-95.7,201,,,,,,,,,,,,,
2013,107,2200,27.47,1007,28.73,79.7,28.94,28.69,2.936,84.8,3.699,93.6,0,0,0,-6999,-6999,-6999,-6999,-6999,-0.003,-96.2,201,,,,,,,,,,,,,
